Region,Region_Name,CL_Category,CL,Percentage,Count
States,Indiana,D (Min Max),9,0.255117698,59275
States,Indiana,D (Min Max),10,9.129030117,2121073
States,Indiana,D (Min Max),11,0,0
States,Indiana,D (Min Max),12,18.52082178,4303197
States,Indiana,D (Min Max),13,0,0
States,Indiana,D (Min Max),14,15.09823764,3507981
States,Indiana,D (Min Max),15,0,0
States,Indiana,D (Min Max),17,0.015675051,3642
States,Indiana,D (Min Max),18,7.542096895,1752359
States,Indiana,D (Min Max),21,0,0
States,Indiana,D (Min Max),26,0.081039412,18829
States,Iowa,A (Min Min),3,25.58603589,3084915
States,Iowa,A (Min Min),5,2.925588781,352739
States,Iowa,A (Min Min),6,0,0
States,Iowa,A (Min Min),7,27.4573763,3310543
States,Iowa,A (Min Min),8,32.04363995,3863510
States,Iowa,A (Min Min),9,0,0
States,Iowa,A (Min Min),10,0,0
States,Iowa,A (Min Min),11,0.098025832,11819
States,Iowa,A (Min Min),12,11.70938007,1411803
States,Iowa,A (Min Min),13,0,0
States,Iowa,A (Min Min),14,0.179953166,21697
States,Iowa,A (Min Min),17,0,0
States,Iowa,A (Min Min),18,0,0
States,Iowa,B (Max Min),3,0,0
States,Iowa,B (Max Min),5,0.000240524,29
States,Iowa,B (Max Min),6,0,0
States,Iowa,B (Max Min),7,0.000298581,36
States,Iowa,B (Max Min),8,0,0
States,Iowa,B (Max Min),9,0.000588868,71
States,Iowa,B (Max Min),10,0,0
States,Iowa,B (Max Min),11,13.74149811,1656816
States,Iowa,B (Max Min),12,0,0
States,Iowa,B (Max Min),13,0,0
States,Iowa,B (Max Min),14,37.85275905,4563917
States,Iowa,B (Max Min),15,6.805218799,820507
States,Iowa,B (Max Min),17,41.59939607,5015650
States,Iowa,B (Max Min),18,0,0
States,Iowa,C (Max Max),5,0,0
States,Iowa,C (Max Max),6,0,0
States,Iowa,C (Max Max),7,0.000240524,29
States,Iowa,C (Max Max),8,0,0
States,Iowa,C (Max Max),9,0,0
States,Iowa,C (Max Max),10,0,0
States,Iowa,C (Max Max),12,0.000298581,36
States,Iowa,C (Max Max),13,0,0
States,Iowa,C (Max Max),14,0.344786517,41571
States,Iowa,C (Max Max),15,8.777529384,1058309
States,Iowa,C (Max Max),17,4.619771078,557007
States,Iowa,C (Max Max),18,37.85275905,4563917
States,Iowa,C (Max Max),19,6.805218799,820507
States,Iowa,C (Max Max),21,0,0
States,Iowa,C (Max Max),23,0,0
States,Iowa,C (Max Max),26,41.59939607,5015650
States,Iowa,D (Min Max),5,0,0
States,Iowa,D (Min Max),6,0,0
States,Iowa,D (Min Max),7,3.863755457,465854
States,Iowa,D (Min Max),8,24.64786922,2971800
States,Iowa,D (Min Max),9,0,0
States,Iowa,D (Min Max),10,0,0
States,Iowa,D (Min Max),11,0,0
States,Iowa,D (Min Max),12,27.4573763,3310543
States,Iowa,D (Min Max),13,0,0
States,Iowa,D (Min Max),14,32.1108124,3871609
States,Iowa,D (Min Max),15,0.03085338,3720
States,Iowa,D (Min Max),17,0,0
States,Iowa,D (Min Max),18,11.88933324,1433500
States,Iowa,D (Min Max),21,0,0
States,Iowa,D (Min Max),26,0,0
States,Kentucky,A (Min Min),3,86.28229939,50388648
States,Kentucky,A (Min Min),5,0.081837678,47793
States,Kentucky,A (Min Min),6,1.613424687,942236
States,Kentucky,A (Min Min),7,11.94727697,6977180
States,Kentucky,A (Min Min),8,0.004138716,2417
States,Kentucky,A (Min Min),9,0,0
States,Kentucky,A (Min Min),10,0,0
States,Kentucky,A (Min Min),11,0.00018322,107
States,Kentucky,A (Min Min),12,0.042224495,24659
States,Kentucky,A (Min Min),13,0,0
States,Kentucky,A (Min Min),14,0.028614848,16711
States,Kentucky,A (Min Min),17,0,0
States,Kentucky,A (Min Min),18,0,0
States,Kentucky,B (Max Min),3,0.153224968,89483
States,Kentucky,B (Max Min),5,0,0
States,Kentucky,B (Max Min),6,0.520916605,304214
States,Kentucky,B (Max Min),7,0.0071764,4191
States,Kentucky,B (Max Min),8,0.007582224,4428
States,Kentucky,B (Max Min),9,0,0
States,Kentucky,B (Max Min),10,0,0
States,Kentucky,B (Max Min),11,0.725979123,423970
States,Kentucky,B (Max Min),12,0,0
States,Kentucky,B (Max Min),13,0,0
States,Kentucky,B (Max Min),14,0.521949143,304817
States,Kentucky,B (Max Min),15,0,0
States,Kentucky,B (Max Min),17,0.02514908,14687
States,Kentucky,B (Max Min),18,98.03802246,57253961
States,Kentucky,C (Max Max),5,0,0
States,Kentucky,C (Max Max),6,0.153224968,89483
States,Kentucky,C (Max Max),7,0,0
States,Kentucky,C (Max Max),8,0,0
States,Kentucky,C (Max Max),9,0,0
States,Kentucky,C (Max Max),10,0.520916605,304214
States,Kentucky,C (Max Max),12,0.0071764,4191
States,Kentucky,C (Max Max),13,0,0
States,Kentucky,C (Max Max),14,0.000238015,139
States,Kentucky,C (Max Max),15,8.56168E-06,5
States,Kentucky,C (Max Max),17,0.799159229,466707
States,Kentucky,C (Max Max),18,0.456104684,266364
States,Kentucky,C (Max Max),19,0,0
States,Kentucky,C (Max Max),21,0,0
States,Kentucky,C (Max Max),23,0,0
States,Kentucky,C (Max Max),26,98.06317154,57268648
States,Kentucky,D (Min Max),5,0,0
States,Kentucky,D (Min Max),6,26.47550672,15461630
States,Kentucky,D (Min Max),7,14.5344969,8488110
States,Kentucky,D (Min Max),8,42.36026623,24738290
States,Kentucky,D (Min Max),9,2.221042004,1297083
States,Kentucky,D (Min Max),10,2.912531254,1700911
States,Kentucky,D (Min Max),11,0,0
States,Kentucky,D (Min Max),12,11.42099561,6669833
States,Kentucky,D (Min Max),13,0,0
States,Kentucky,D (Min Max),14,0.002328777,1360
States,Kentucky,D (Min Max),15,0.001808227,1056
States,Kentucky,D (Min Max),17,0.000184932,108
States,Kentucky,D (Min Max),18,0.070839343,41370
States,Kentucky,D (Min Max),21,0,0
States,Kentucky,D (Min Max),26,0,0
States,Maine,A (Min Min),3,96.3679894,72037356
States,Maine,A (Min Min),5,3.216071945,2404090
States,Maine,A (Min Min),6,0.007267997,5433
States,Maine,A (Min Min),7,0.373636314,279302
States,Maine,A (Min Min),8,0,0
States,Maine,A (Min Min),9,0,0
States,Maine,A (Min Min),10,0.035030327,26186
States,Maine,A (Min Min),11,0,0
States,Maine,A (Min Min),12,0,0
States,Maine,A (Min Min),13,4.01325E-06,3
States,Maine,A (Min Min),14,0,0
States,Maine,A (Min Min),17,0,0
States,Maine,A (Min Min),18,0,0
States,Maine,B (Max Min),3,0.119086525,89020
States,Maine,B (Max Min),5,0.428409159,320246
States,Maine,B (Max Min),6,0,0
States,Maine,B (Max Min),7,2.40795E-05,18
States,Maine,B (Max Min),8,0,0
States,Maine,B (Max Min),9,0.367492027,274709
States,Maine,B (Max Min),10,0.150673484,112632
States,Maine,B (Max Min),11,5.431177634,4059934
States,Maine,B (Max Min),12,0,0
States,Maine,B (Max Min),13,2.146172757,1604315
States,Maine,B (Max Min),14,0.667180184,498733
States,Maine,B (Max Min),15,28.86641989,21578333
States,Maine,B (Max Min),17,12.59179207,9412663
States,Maine,B (Max Min),18,49.23157219,36801767
States,Maine,C (Max Max),5,0,0
States,Maine,C (Max Max),6,0,0
States,Maine,C (Max Max),7,0.000948465,709
States,Maine,C (Max Max),8,1.20398E-05,9
States,Maine,C (Max Max),9,4.01325E-06,3
States,Maine,C (Max Max),10,0.119089201,89022
States,Maine,C (Max Max),12,1.73908E-05,13
States,Maine,C (Max Max),13,0.427448655,319528
States,Maine,C (Max Max),14,0.0008682,649
States,Maine,C (Max Max),15,0.37664759,281553
States,Maine,C (Max Max),17,0.153910839,115052
States,Maine,C (Max Max),18,6.026230339,4504750
States,Maine,C (Max Max),19,0,0
States,Maine,C (Max Max),21,31.07145901,23226652
States,Maine,C (Max Max),23,0,0
States,Maine,C (Max Max),26,61.82336426,46214430
States,Maine,D (Min Max),5,41.66538934,31145866
States,Maine,D (Min Max),6,2.593602049,1938779
States,Maine,D (Min Max),7,54.29106796,40583860
States,Maine,D (Min Max),8,0.353109875,263958
States,Maine,D (Min Max),9,0.001720347,1286
States,Maine,D (Min Max),10,0.328230396,245360
States,Maine,D (Min Max),11,0,0
States,Maine,D (Min Max),12,0.372202246,278230
States,Maine,D (Min Max),13,0.359643447,268842
States,Maine,D (Min Max),14,0,0
States,Maine,D (Min Max),15,0,0
States,Maine,D (Min Max),17,0.035030327,26186
States,Maine,D (Min Max),18,0,0
States,Maine,D (Min Max),21,4.01325E-06,3
States,Maine,D (Min Max),26,0,0
States,Maryland,A (Min Min),3,77.30714672,5666736
States,Maryland,A (Min Min),5,0,0
States,Maryland,A (Min Min),6,7.316813635,536334
States,Maryland,A (Min Min),7,14.12647585,1035493
States,Maryland,A (Min Min),8,0.168482044,12350
States,Maryland,A (Min Min),9,0,0
States,Maryland,A (Min Min),10,0,0
States,Maryland,A (Min Min),11,0.016711782,1225
States,Maryland,A (Min Min),12,0.243705524,17864
States,Maryland,A (Min Min),13,0,0
States,Maryland,A (Min Min),14,0.820664439,60156
States,Maryland,A (Min Min),17,0,0
States,Maryland,A (Min Min),18,0,0
States,Maryland,B (Max Min),3,0.000941317,69
States,Maryland,B (Max Min),5,0,0
States,Maryland,B (Max Min),6,0,0
States,Maryland,B (Max Min),7,0.004802079,352
States,Maryland,B (Max Min),8,0.000190992,14
States,Maryland,B (Max Min),9,0,0
States,Maryland,B (Max Min),10,0,0
States,Maryland,B (Max Min),11,0.022537031,1652
States,Maryland,B (Max Min),12,0,0
States,Maryland,B (Max Min),13,0,0
States,Maryland,B (Max Min),14,0.31595499,23160
States,Maryland,B (Max Min),15,0,0
States,Maryland,B (Max Min),17,2.926553561,214521
States,Maryland,B (Max Min),18,96.72902003,7090390
States,Maryland,C (Max Max),5,0,0
States,Maryland,C (Max Max),6,0.000245561,18
States,Maryland,C (Max Max),7,0,0
States,Maryland,C (Max Max),8,0,0
States,Maryland,C (Max Max),9,0,0
States,Maryland,C (Max Max),10,0.000695756,51
States,Maryland,C (Max Max),12,0.004802079,352
States,Maryland,C (Max Max),13,0,0
States,Maryland,C (Max Max),14,0.000245561,18
States,Maryland,C (Max Max),15,0.00222369,163
States,Maryland,C (Max Max),17,0.336213762,24645
States,Maryland,C (Max Max),18,0,0
States,Maryland,C (Max Max),19,0,0
States,Maryland,C (Max Max),21,0,0
States,Maryland,C (Max Max),23,0.770201679,56457
States,Maryland,C (Max Max),26,98.88537191,7248454
States,Maryland,D (Min Max),5,0,0
States,Maryland,D (Min Max),6,27.84657575,2041198
States,Maryland,D (Min Max),7,11.32573131,830194
States,Maryland,D (Min Max),8,23.4725909,1720578
States,Maryland,D (Min Max),9,2.170867258,159128
States,Maryland,D (Min Max),10,19.80819513,1451972
States,Maryland,D (Min Max),11,0,0
States,Maryland,D (Min Max),12,14.12647585,1035493
States,Maryland,D (Min Max),13,0,0
States,Maryland,D (Min Max),14,0.184948264,13557
States,Maryland,D (Min Max),15,0,0
States,Maryland,D (Min Max),17,0.000245561,18
States,Maryland,D (Min Max),18,1.064369963,78020
States,Maryland,D (Min Max),21,0,0
States,Maryland,D (Min Max),26,0,0
States,Massachusetts,A (Min Min),3,82.73947316,11043235
States,Massachusetts,A (Min Min),5,1.157518804,154494
States,Massachusetts,A (Min Min),6,1.058852415,141325
States,Massachusetts,A (Min Min),7,14.30072248,1908717
States,Massachusetts,A (Min Min),8,0.035004129,4672
States,Massachusetts,A (Min Min),9,0.000591893,79
States,Massachusetts,A (Min Min),10,0,0
States,Massachusetts,A (Min Min),11,0.657368845,87739
States,Massachusetts,A (Min Min),12,0.001446018,193
States,Massachusetts,A (Min Min),13,0,0
States,Massachusetts,A (Min Min),14,0.049022263,6543
States,Massachusetts,A (Min Min),17,0,0
States,Massachusetts,A (Min Min),18,0,0
States,Massachusetts,B (Max Min),3,0.005911442,789
States,Massachusetts,B (Max Min),5,0.000179816,24
States,Massachusetts,B (Max Min),6,0,0
