Abiotic,Region,Region_Name,COUNT,AREA_M2,AREA_Acres,AREA_HA,MIN,MAX,RANGE,MEAN,STD,Shape_Area M2
Elevation,Forest Service Wilderness Areas,Garden Mountain Wilderness,14980,13482000,3331.4696100,1348.20,742.159973,1243.060059,500.900085,922.007246,115.353656,13478363.484108
Elevation,Forest Service Wilderness Areas,Garden of the Gods Wilderness,17895,16105500,3979.7495775,1610.55,119.610001,263.25,143.639999,182.598664,27.172701,16097992.314646
Elevation,Forest Service Wilderness Areas,George D. Aiken Wilderness,21580,19422000,4799.2733100,1942.20,588.880005,794.640015,205.76001,706.60885,36.447977,19426544.842033
Elevation,Forest Service Wilderness Areas,Glastenbury Wilderness,100384,90345600,22324.8494880,9034.56,345.079987,1124.430054,779.350067,749.036111,131.767763,90366341.070641
Elevation,Forest Service Wilderness Areas,Great Gulf Wilderness,25444,22899600,5658.6056580,2289.96,505.529999,1789.339966,1283.809967,1127.193464,313.879263,22897419.548727
Elevation,Forest Service Wilderness Areas,Headwaters Wilderness,99376,89438400,22100.6758320,8943.84,498.5,543.849976,45.349976,510.067272,8.337186,89436658.829258
Elevation,Forest Service Wilderness Areas,Hickory Creek Wilderness,38824,34941600,8634.2440680,3494.16,385.480011,580.809998,195.329987,482.741,41.877218,34936116.791550
Elevation,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,17461,15714900,3883.2303645,1571.49,176.789993,210.270004,33.480011,182.549493,4.581738,15789811.313093
Elevation,Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,38085,34276500,8469.8945325,3427.65,717.570007,1257.439941,539.869934,903.362063,112.041551,34279848.971497
Elevation,Forest Service Wilderness Areas,James River Face Wilderness,40050,36045000,8906.8997250,3604.50,195.410004,930.549988,735.139984,524.401735,155.35765,36044435.290978
Elevation,Forest Service Wilderness Areas,Joseph Battell Wilderness,55472,49924800,12336.6677040,4992.48,381.600006,1016.099976,634.499969,722.815261,117.342272,49923838.816750
Elevation,Forest Service Wilderness Areas,Kimberling Creek Wilderness,26652,23986800,5927.2582140,2398.68,689.52002,1026.930054,337.410034,849.657806,81.770803,23989645.749636
Elevation,Forest Service Wilderness Areas,Laurel Fork North Wilderness,27205,24484500,6050.2423725,2448.45,879.72998,1141.619995,261.890015,986.201438,55.849061,24475882.546086
Elevation,Forest Service Wilderness Areas,Laurel Fork South Wilderness,26248,23623200,5837.4108360,2362.32,948.72998,1208.699951,259.969971,1071.739952,43.389575,23632291.686621
Elevation,Forest Service Wilderness Areas,Lewis Fork Wilderness,27321,24588900,6076.0401345,2458.89,995.909973,1745.52002,749.610046,1364.205371,157.867765,24586190.516298
Elevation,Forest Service Wilderness Areas,Little Dry Run Wilderness,12849,11564100,2857.5469305,1156.41,743.650024,1099.939941,356.289917,911.699393,66.911172,11559294.033495
Elevation,Forest Service Wilderness Areas,Little Wilson Creek Wilderness,24553,22097700,5460.4521585,2209.77,967.719971,1502.880005,535.160034,1265.359494,115.881837,22101228.581508
Elevation,Forest Service Wilderness Areas,Lusk Creek Wilderness,29843,26858700,6636.9190635,2685.87,120.93,251.740005,130.810005,180.616347,24.43441,26838325.364239
Elevation,Forest Service Wilderness Areas,Lye Brook Wilderness,81476,73328400,18119.8142820,7332.84,220.550003,896.400024,675.850021,702.009573,133.508308,73336837.294428
Elevation,Forest Service Wilderness Areas,Mackinac Wilderness,51402,46261800,11431.5220890,4626.18,196.830002,251.75,54.919998,212.973735,10.290811,46256561.106846
Elevation,Forest Service Wilderness Areas,McCormick Wilderness,77398,69658200,17212.8895110,6965.82,443.440002,585.640015,142.200012,538.555381,21.540009,69671648.433768
Elevation,Forest Service Wilderness Areas,Mountain Lake Wilderness,74320,66888000,16528.3592400,6688.80,559.619995,1262.089966,702.469971,906.046923,183.596032,66872713.209213
Elevation,Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,14649,13184100,3257.8570305,1318.41,177.25,222.910004,45.660004,196.745228,7.264292,13238039.846655
Elevation,Forest Service Wilderness Areas,Otter Creek Wilderness,93100,83790000,20704.9279500,8379.00,534.27002,1194.02002,659.75,968.534783,130.927057,83792094.357996
Elevation,Forest Service Wilderness Areas,Panther Den Wilderness,4447,4002300,988.9883415,400.23,154.25,225.070007,70.820007,190.085462,16.906778,3998641.286128
Elevation,Forest Service Wilderness Areas,Pemigewasset Wilderness,205965,185368500,45805.4831925,18536.85,393.73999,1591.280029,1197.540039,848.732219,209.279712,185382333.352366
Elevation,Forest Service Wilderness Areas,Peru Peak Wilderness,35189,31670100,7825.8400605,3167.01,502.730011,1044.420044,541.690033,767.341517,116.044294,31664130.688052
Elevation,Forest Service Wilderness Areas,Peters Mountain Wilderness,20336,18302400,4522.6145520,1830.24,609,1200,591,918.137486,123.347227,18296887.879617
Elevation,Forest Service Wilderness Areas,Porcupine Lake Wilderness,19370,17433000,4307.7814650,1743.30,395.630005,465.630005,70,430.330211,13.295325,17434749.108024
Elevation,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,124115,111703500,27602.4933675,11170.35,247.279999,1680.02002,1432.740021,833.631406,264.718809,111711742.054301
Elevation,Forest Service Wilderness Areas,Priest Wilderness,26960,24264000,5995.7557200,2426.40,293.670013,1239.22998,945.559967,788.817524,195.362103,24257114.863938
Elevation,Forest Service Wilderness Areas,Raccoon Branch Wilderness,19000,17100000,4225.4955000,1710.00,811.030029,1229.780029,418.75,992.952489,76.786158,17099857.313983
Elevation,Forest Service Wilderness Areas,Rainbow Lake Wilderness,32257,29031300,7173.7793865,2903.13,322.23999,414.709991,92.470001,382.131283,15.923942,29043951.115976
Elevation,Forest Service Wilderness Areas,Ramseys Draft Wilderness,29569,26612100,6575.9829705,2661.21,688.549988,1304.890015,616.340027,1002.083833,123.620977,26614362.158183
Elevation,Forest Service Wilderness Areas,Rich Hole Wilderness,29369,26432100,6531.5040705,2643.21,425.929993,1088.459961,662.529968,756.545983,135.606887,26433207.047714
Elevation,Forest Service Wilderness Areas,Roaring Plains West Wilderness,30542,27487800,6792.3728190,2748.78,721.460022,1452.959961,731.499939,1239.668913,160.005788,27494485.828466
Elevation,Forest Service Wilderness Areas,Rock River Canyon Wilderness,23664,21297600,5262.7434480,2129.76,206.869995,314.059998,107.190002,270.267503,23.759593,21288240.970846
Elevation,Forest Service Wilderness Areas,Rough Mountain Wilderness,41943,37748700,9327.8925135,3774.87,344.089996,862.849976,518.759979,546.846608,104.579677,37743888.077174
Elevation,Forest Service Wilderness Areas,Saint Mary's Wilderness,44184,39765600,9826.2785880,3976.56,512.01001,1111.319946,599.309937,826.323141,119.715354,39767109.579329
Elevation,Forest Service Wilderness Areas,Sandwich Range Wilderness,158754,142878600,35306.0164530,14287.86,307.579987,1261.579956,953.999969,744.561988,182.963966,142861033.854105
Elevation,Forest Service Wilderness Areas,Shawvers Run Wilderness,26007,23406300,5783.8137615,2340.63,525.98999,1160.180054,634.190063,813.273178,147.839001,23405907.433414
Elevation,Forest Service Wilderness Areas,Spice Run Wilderness,27143,24428700,6036.4539135,2442.87,594.840027,1000.51001,405.669983,802.494118,76.406364,24431262.091325
Elevation,Forest Service Wilderness Areas,Stone Mountain Wilderness,14713,13241700,3272.0902785,1324.17,516.409973,951.02002,434.610046,776.428138,78.903895,13245647.391149
Elevation,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,75403,67862700,16769.2124835,6786.27,232.070007,430.589996,198.519989,349.547138,35.914548,67866940.146917
Elevation,Forest Service Wilderness Areas,Sylvania Wilderness,82983,74684700,18454.9627935,7468.47,501.059998,566.169983,65.109985,531.7629,9.698352,74684759.065081
Elevation,Forest Service Wilderness Areas,Three Ridges Wilderness,20740,18666000,4612.4619300,1866.60,276.48999,1208.640015,932.150024,737.029042,175.650251,18666108.433027
Elevation,Forest Service Wilderness Areas,Thunder Ridge Wilderness,10924,9831600,2429.4375180,983.16,388.940002,1270.890015,881.950012,822.032859,196.456229,9823140.232682
Elevation,Forest Service Wilderness Areas,Whisker Lake Wilderness,33022,29719800,7343.9111790,2971.98,396.910004,475.529999,78.619995,435.377451,15.733693,29722828.749481
Elevation,Forest Service Wilderness Areas,Wild River Wilderness,108059,97253100,24031.7272755,9725.31,329.809998,1459.579956,1129.769959,748.828907,204.259707,97255552.687529
Elevation,States,Connecticut,14327770,12894993000,3186417.2452650,1289499.30,-5.38,724.76001,730.14001,142.574921,101.838231,12894953453.341300
Elevation,States,Delaware,5899273,5309345700,1311965.8691985,530934.57,-5.88,137.020004,142.900004,13.985848,16.545364,5309390666.975370
Elevation,States,District of Columbia,173276,155948400,38535.6293820,15594.84,-0.28,126.480003,126.760003,43.901843,30.872858,155936388.359822
Elevation,States,Illinois,162180627,145962564300,36068079.4513515,14596256.43,79.709999,373.649994,293.939995,189.855196,39.927045,146024416220.665000
Elevation,States,Indiana,104165538,93748984200,23165842.7407410,9374898.42,98.540001,381.470001,282.93,226.370697,50.51461,93755290899.666200
Elevation,States,Iowa,162005762,145805185800,36029190.4371090,14580518.58,139.509995,509.470001,369.960007,325.013152,67.236033,145846157080.375000
Elevation,States,Kentucky,115982093,104383883700,25793779.5816885,10438388.37,81.75,1259.359985,1177.609985,249.457905,107.799705,104525137684.948000
Elevation,States,Maine,93419249,84077324100,20775927.1717305,8407732.41,-11.17,1602.609985,1613.779985,231.759758,171.42182,84135338938.930200
Elevation,States,Maryland,28205443,25384898700,6272735.3932635,2538489.87,-50.709999,1027.449951,1078.15995,131.306679,198.771219,25396939412.877900
Elevation,States,Massachusetts,23396506,21056855400,5203254.2536170,2105685.54,-21.110001,1063.670044,1084.780045,163.597748,159.72242,21075180892.310700
Elevation,States,Michigan,165836742,149253067800,36881179.3187190,14925306.78,141.899994,601.599976,459.699982,274.030308,77.538853,150627432348.998000
Elevation,States,Minnesota,242634918,218371426200,53960671.2711510,21837142.62,182.149994,701.419983,519.269989,371.346586,66.035062,218546319047.010000
Elevation,States,New Hampshire,26638972,23975074800,5924360.8584540,2397507.48,-9.52,1915.680054,1925.200054,343.4969,225.625014,23983031539.622600
Elevation,States,New Jersey,21915162,19723645800,4873811.4954090,1972364.58,-16.65,550.22998,566.87998,69.269838,89.259366,19794577064.869600
Elevation,States,New York,139609489,125648540100,31048382.5014105,12564854.01,-5.8,1624.199951,1629.999951,339.614714,195.944875,125772761461.610000
Elevation,States,Ohio,118780815,106902733500,26416199.9615175,10690273.35,103.400002,471.230011,367.830009,281.072011,51.696473,106991293988.009000
Elevation,States,Pennsylvania,130308007,117277206300,28979784.0627615,11727720.63,-66.970001,978.659973,1045.629974,379.867575,161.927002,117298177736.458000
Elevation,States,Rhode Island,3153631,2838267900,701350.1894295,283826.79,-2.85,256.649994,259.499994,75.853434,58.070241,2838250544.449430
Elevation,States,Vermont,27714073,24942665700,6163457.4077985,2494266.57,20.389999,1336.050049,1315.660049,368.696534,196.811879,24949625876.598800
Elevation,States,Virginia,114951875,103456687500,25564664.7646875,10345668.75,-18.23,1745.52002,1763.750019,304.01563,288.637501,103515652655.207000
Elevation,States,West Virginia,69655486,62689937400,15490996.9812270,6268993.74,45.07,1482,1436.93,506.481733,257.034732,62689825398.324900
Elevation,States,Wisconsin,160865163,144778646700,35775527.4928035,14477864.67,142.080002,593.719971,451.639969,329.744654,83.144434,145164873246.276000
N Deposition (T-Dep),Class I Areas,Acadia NP,74382,66943800,16542.1476990,6694.38,2.802904,5.591382,2.788477,2.926033,0.156302,156976202.212794
N Deposition (T-Dep),Class I Areas,Boundary Waters Canoe Area Wilderness,4768104,4291293600,1060400.1050280,429129.36,4.009919,7.181241,3.171322,5.833795,0.510161,4415689551.038190
N Deposition (T-Dep),Class I Areas,Brigantine Wilderness,8468,7621200,1883.2366260,762.12,9.084949,9.88057,0.795622,9.564089,0.387856,9785546.479338
N Deposition (T-Dep),Class I Areas,Dolly Sods Wilderness,48235,43411500,10727.1987075,4341.15,8.732565,9.718466,0.985901,9.371273,0.30924,43407012.422794
N Deposition (T-Dep),Class I Areas,Great Gulf Wilderness,27040,24336000,6013.5472800,2433.60,6.026557,7.331075,1.304518,6.788706,0.492353,24333487.464179
N Deposition (T-Dep),Class I Areas,Isle Royale NP,550483,495434700,122424.3915435,49543.47,4.918124,7.513706,2.595582,5.878564,0.948247,2224596026.698460
N Deposition (T-Dep),Class I Areas,James River Face Wilderness,40066,36059400,8910.4580370,3605.94,6.862881,7.64794,0.785059,7.227617,0.286691,36061953.654039
N Deposition (T-Dep),Class I Areas,Lye Brook Wilderness,71351,64215900,15868.0699695,6421.59,7.202889,8.595273,1.392384,8.436281,0.191832,64221170.710860
N Deposition (T-Dep),Class I Areas,Mammoth Cave NP,230884,207795600,51347.3317380,20779.56,9.768375,10.642464,0.874088,10.18316,0.271675,207797270.790150
N Deposition (T-Dep),Class I Areas,Moosehorn Wilderness BAR,21584,19425600,4800.1628880,1942.56,4.343527,4.542466,0.198939,4.423963,0.088224,19427383.657833
N Deposition (T-Dep),Class I Areas,Moosehorn Wilderness EDM,12177,10959300,2708.0978265,1095.93,4.568303,4.620691,0.052389,4.600277,0.013431,10966667.379660
N Deposition (T-Dep),Class I Areas,Otter Creek Wilderness,89884,80895600,19989.7072380,8089.56,8.098145,8.9559,0.857756,8.676545,0.325729,80879488.939516
N Deposition (T-Dep),Class I Areas,Presidential Range-Dry River Wilderness,125840,113256000,27986.1238800,11325.60,5.649174,7.804294,2.15512,6.737794,0.668468,113247489.248687
N Deposition (T-Dep),Class I Areas,Rainbow Lake Wilderness,31684,28515600,7046.3473380,2851.56,8.764916,9.060139,0.295222,8.871144,0.076107,28527702.443629
N Deposition (T-Dep),Class I Areas,Seney Wilderness,121260,109134000,26967.5570700,10913.40,6.4715,6.978723,0.507223,6.665952,0.173428,109129287.035413
N Deposition (T-Dep),Class I Areas,Shenandoah NP,869029,782126100,193267.2699405,78212.61,8.036959,12.90888,4.871922,9.873345,1.104211,782161341.766315
N Deposition (T-Dep),Class I Areas,Voyageurs NP,819193,737273700,182184.0176385,73727.37,4.504564,5.572243,1.067679,5.193068,0.284177,829261617.157305
N Deposition (T-Dep),Ecoregions Combined,All Ecoregions,833707225,750336502500,185411901.4502630,75033650.25,2.628144,19.929228,17.301084,8.314467,2.506028,760057317559.180000
N Deposition (T-Dep),Ecoregions Level 2,Atlantic Highlands,59174844,53257359600,13160159.8439580,5325735.96,2.804485,8.910993,6.106508,4.842849,1.183053,150924840138.306000
N Deposition (T-Dep),Ecoregions Level 2,Mixed Wood Plains,66851320,60166188000,14867365.8857400,6016618.80,2.628144,9.809415,7.181271,5.221879,1.869835,394420123294.760000
N Deposition (T-Dep),Ecoregions Level 2,Mixed Wood Shield,141451402,127306261800,31458013.8220890,12730626.18,3.926286,10.460247,6.533961,6.854684,1.123411,214712354126.112000
N Deposition (T-Dep),Ecoregions Level 3,Acadian Plains and Hills,48342821,43508538900,10751177.5048845,4350853.89,2.628144,7.684018,5.055874,4.222334,0.733897,45250035288.537900
N Deposition (T-Dep),Ecoregions Level 3,Driftless Area,52651402,47386261800,11709382.2220890,4738626.18,9.12801,15.02953,5.90152,11.839813,1.104076,47386276779.215200
N Deposition (T-Dep),Ecoregions Level 3,Eastern Great Lakes Lowlands,43295343,38965808700,9628646.1588135,3896580.87,4.105223,15.510983,11.40576,8.55782,1.922671,40301910537.527400
N Deposition (T-Dep),Ecoregions Level 3,Erie Drift Plain,34399619,30959657100,7650286.0676955,3095965.71,8.298184,15.510983,7.212799,11.285795,1.202551,30959680375.094500
N Deposition (T-Dep),Ecoregions Level 3,North Central Appalachians,29697029,26727326100,6604455.9159405,2672732.61,7.297434,11.391654,4.09422,9.029656,0.695004,26727356832.030000
N Deposition (T-Dep),Ecoregions Level 3,North Central Hardwood Forests,98225294,88402764600,21844765.1464830,8840276.46,5.286287,18.95122,13.664933,10.143038,1.786251,88909527413.238700
N Deposition (T-Dep),Ecoregions Level 3,Northeastern Coastal Zone,45765808,41189227200,10178063.9872560,4118922.72,4.141598,19.929228,15.78763,8.091879,1.76361,42067270135.634400
N Deposition (T-Dep),Ecoregions Level 3,Northern Allegheny Plateau,51678032,46510228800,11492910.0876240,4651022.88,6.786837,12.483586,5.696749,8.780303,0.927037,46510281698.888000
N Deposition (T-Dep),Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,135844984,122260485600,30211177.2941880,12226048.56,2.804485,15.70784,12.903355,6.093491,1.750596,124197483306.276000
N Deposition (T-Dep),Ecoregions Level 3,Northern Lakes and Forests,210024410,189021969000,46708273.6497450,18902196.90,3.926286,12.371107,8.444821,7.697258,1.206641,191883316525.475000
N Deposition (T-Dep),Ecoregions Level 3,Northern Minnesota Wetlands,25097452,22587706800,5581535.2888140,2258770.68,4.237295,8.202861,3.965566,5.646635,0.576689,22829037600.637000
N Deposition (T-Dep),Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,58685031,52816527900,13051228.1267295,5281652.79,7.866529,16.269876,8.403347,11.433121,1.045181,53035141066.624500
