Region,Region_Name,CL_Category,Exc,Percentage,Count
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-11,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-10,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-9,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-8,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-7,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-6,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-5,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-4,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-3,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-2,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),-1,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),0,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),1,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),2,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),3,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),4,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),5,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),6,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),7,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),8,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),9,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,C (Max Max),10,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-20,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-19,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-18,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-17,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-16,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-15,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-14,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-13,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-12,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-11,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-10,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-9,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-8,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-7,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-6,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-5,0.168639868,49
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-4,0.068832599,20
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-3,1.503992291,437
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-2,0.468061674,136
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),-1,0.137665198,40
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),0,94.99587004,27602
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),1,2.656938326,772
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),2,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),3,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),4,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),5,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),6,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),7,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),8,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),9,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),10,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),11,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),12,0,0
Forest Service Wilderness Areas,Ramseys Draft Wilderness,D (Min Max),13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),-1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),0,14.99981109,3970
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),3,75.42600219,19963
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),4,9.574186723,2534
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),14,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),15,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),16,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,A (Min Min),17,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-15,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-14,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-11,96.90558053,25648
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-10,0.906789587,240
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-7,1.125930404,298
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-6,0.70654022,187
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-4,0.355159255,94
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),-1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),0,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),14,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),15,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,B (Max Min),16,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-23,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-22,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-21,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-20,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-19,88.79359202,23501
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-18,9.018778101,2387
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-17,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-16,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-15,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-14,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-10,2.187629879,579
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),-1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),0,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,C (Max Max),10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-20,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-19,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-18,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-17,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-16,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-15,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-14,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-13,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-5,0.02266974,6
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-3,11.90916991,3152
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-2,3.415574111,904
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),-1,24.5399932,6495
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),0,60.11259304,15910
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),1,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),2,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),3,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),4,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),5,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),6,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),7,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),8,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),9,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),10,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),11,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),12,0,0
Forest Service Wilderness Areas,Rich Hole Wilderness,D (Min Max),13,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-12,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-11,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-10,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-9,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-8,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-7,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-6,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-5,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-4,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-3,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-2,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),-1,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),0,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),1,0.096942838,28
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),2,0.51587439,149
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),3,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),4,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),5,34.61205553,9997
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),6,64.77512724,18709
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),7,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),8,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),9,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),10,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),11,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),12,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),13,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),14,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),15,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),16,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,A (Min Min),17,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-15,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-14,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-13,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-12,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-11,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-10,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-9,14.71800021,4251
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-8,0.782467195,226
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-7,0.079631617,23
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-6,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-5,0.231970363,67
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-4,6.564415054,1896
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-3,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-2,26.90856213,7772
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),-1,50.71495343,14648
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),0,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),1,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),2,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),3,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),4,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),5,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),6,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),7,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),8,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),9,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),10,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),11,0,0
Forest Service Wilderness Areas,Roaring Plains West Wilderness,B (Max Min),12,0,0
